llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1438;False;;27.658641576766968;total_tokens: 1381, completion_tokens: 394, prompt_tokens: 987;0.02169;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1439;False;;18.06000566482544;total_tokens: 668, completion_tokens: 271, prompt_tokens: 397;0.0121;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1439;False;;25.464139699935913;total_tokens: 1536, completion_tokens: 415, prompt_tokens: 1121;0.02366;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1440;False;;8.595394611358643;total_tokens: 645, completion_tokens: 286, prompt_tokens: 359;0.012169999999999999;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1440;True;CWE-079;12.50105357170105;total_tokens: 1479, completion_tokens: 419, prompt_tokens: 1060;0.023169999999999996;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1441;False;;9.030527591705322;total_tokens: 545, completion_tokens: 183, prompt_tokens: 362;0.00911;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1441;False;;16.2806134223938;total_tokens: 1307, completion_tokens: 344, prompt_tokens: 963;0.01995;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1442;False;;16.813976287841797;total_tokens: 652, completion_tokens: 326, prompt_tokens: 326;0.013040000000000001;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1442;False;;23.31905245780945;total_tokens: 1487, completion_tokens: 453, prompt_tokens: 1034;0.02393;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1443;False;;21.49908709526062;total_tokens: 680, completion_tokens: 287, prompt_tokens: 393;0.012539999999999999;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1443;True;CWE-117;35.52938365936279;total_tokens: 1696, completion_tokens: 567, prompt_tokens: 1129;0.028300000000000002;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1444;True;CWE-476;12.416027307510376;total_tokens: 509, completion_tokens: 183, prompt_tokens: 326;0.00875;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1444;False;;15.041293382644653;total_tokens: 1176, completion_tokens: 285, prompt_tokens: 891;0.01746;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1445;False;;24.101515769958496;total_tokens: 713, completion_tokens: 317, prompt_tokens: 396;0.01347;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1445;False;;44.92435359954834;total_tokens: 1673, completion_tokens: 508, prompt_tokens: 1165;0.02689;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1476;True;CWE-78;6.768494367599487;total_tokens: 871, completion_tokens: 249, prompt_tokens: 622;0.01369;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1476;True;CWE-78;10.680591106414795;total_tokens: 1916, completion_tokens: 367, prompt_tokens: 1549;0.026500000000000003;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1477;True;CWE-78;14.06570839881897;total_tokens: 744, completion_tokens: 311, prompt_tokens: 433;0.013659999999999999;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1477;False;CWE-78;22.90874147415161;total_tokens: 1695, completion_tokens: 462, prompt_tokens: 1233;0.026189999999999998;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1478;True;CWE-78;7.7559733390808105;total_tokens: 743, completion_tokens: 180, prompt_tokens: 563;0.011029999999999998;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1478;True;CWE-78;10.624262571334839;total_tokens: 1656, completion_tokens: 294, prompt_tokens: 1362;0.022439999999999998;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1479;True;CWE-78;19.289662837982178;total_tokens: 675, completion_tokens: 247, prompt_tokens: 428;0.011689999999999999;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1479;False;;31.11372184753418;total_tokens: 1616, completion_tokens: 457, prompt_tokens: 1159;0.025299999999999996;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1480;True;CWE-78;10.384974479675293;total_tokens: 811, completion_tokens: 206, prompt_tokens: 605;0.01223;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1480;True;CWE-78;15.171884536743164;total_tokens: 1762, completion_tokens: 290, prompt_tokens: 1472;0.02342;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1481;True;CWE-78;9.017889976501465;total_tokens: 719, completion_tokens: 286, prompt_tokens: 433;0.012909999999999998;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1481;True;CWE-78;18.862454652786255;total_tokens: 1629, completion_tokens: 420, prompt_tokens: 1209;0.024689999999999997;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1482;True;CWE-78;7.665833234786987;total_tokens: 667, completion_tokens: 274, prompt_tokens: 393;0.012150000000000001;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1482;True;CWE-78;10.658027648925781;total_tokens: 1490, completion_tokens: 374, prompt_tokens: 1116;0.02238;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1483;True;CWE-78;6.685534715652466;total_tokens: 682, completion_tokens: 275, prompt_tokens: 407;0.012320000000000001;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1483;False;CWE-78;11.7627432346344;total_tokens: 1552, completion_tokens: 407, prompt_tokens: 1145;0.02366;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1484;True;CWE-78;7.304720401763916;total_tokens: 849, completion_tokens: 208, prompt_tokens: 641;0.01265;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1484;True;CWE-78;15.906345844268799;total_tokens: 1894, completion_tokens: 348, prompt_tokens: 1546;0.0259;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1485;True;CWE-78;20.297577619552612;total_tokens: 739, completion_tokens: 301, prompt_tokens: 438;0.01341;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1485;False;;26.581284761428833;total_tokens: 1670, completion_tokens: 437, prompt_tokens: 1233;0.02544;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1486;True;CWE-78;4.515211582183838;total_tokens: 615, completion_tokens: 191, prompt_tokens: 424;0.00997;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1486;True;CWE-78;10.339728355407715;total_tokens: 1397, completion_tokens: 302, prompt_tokens: 1095;0.02001;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1487;True;CWE-78;11.331187725067139;total_tokens: 744, completion_tokens: 323, prompt_tokens: 421;0.013900000000000001;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1487;False;;23.94598364830017;total_tokens: 1768, completion_tokens: 547, prompt_tokens: 1221;0.02862;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1488;True;CWE-78;15.920849800109863;total_tokens: 624, completion_tokens: 225, prompt_tokens: 399;0.01074;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1488;True;CWE-78;20.80753517150879;total_tokens: 1389, completion_tokens: 310, prompt_tokens: 1079;0.02009;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1489;True;CWE-78;12.331784725189209;total_tokens: 632, completion_tokens: 211, prompt_tokens: 421;0.01054;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1489;False;;19.46248507499695;total_tokens: 1481, completion_tokens: 372, prompt_tokens: 1109;0.02225;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1490;True;CWE-78;10.521024227142334;total_tokens: 651, completion_tokens: 202, prompt_tokens: 449;0.01055;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1490;True;CWE-78;19.917593955993652;total_tokens: 1434, completion_tokens: 278, prompt_tokens: 1156;0.0199;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1491;True;CWE-77;12.197333335876465;total_tokens: 707, completion_tokens: 280, prompt_tokens: 427;0.01267;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1491;True;CWE-77;15.899935245513916;total_tokens: 1614, completion_tokens: 424, prompt_tokens: 1190;0.02462;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1492;True;CWE-78;14.702182531356812;total_tokens: 895, completion_tokens: 223, prompt_tokens: 672;0.01341;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1492;True;CWE-78;21.12572956085205;total_tokens: 1948, completion_tokens: 325, prompt_tokens: 1623;0.02598;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1493;True;CWE-78;10.391830921173096;total_tokens: 652, completion_tokens: 213, prompt_tokens: 439;0.01078;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1493;False;;14.498114585876465;total_tokens: 1493, completion_tokens: 346, prompt_tokens: 1147;0.02185;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1494;True;CWE-78;5.514660596847534;total_tokens: 744, completion_tokens: 225, prompt_tokens: 519;0.01194;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1494;True;CWE-78;8.290947437286377;total_tokens: 1642, completion_tokens: 323, prompt_tokens: 1319;0.022879999999999998;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1495;True;CWE-78;13.385112524032593;total_tokens: 674, completion_tokens: 246, prompt_tokens: 428;0.01166;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1495;False;;18.031914949417114;total_tokens: 1562, completion_tokens: 404, prompt_tokens: 1158;0.0237;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1496;True;CWE-78;10.966538906097412;total_tokens: 634, completion_tokens: 240, prompt_tokens: 394;0.01114;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1496;False;;21.778006076812744;total_tokens: 1488, completion_tokens: 404, prompt_tokens: 1084;0.02296;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1497;False;;16.465967893600464;total_tokens: 681, completion_tokens: 274, prompt_tokens: 407;0.012289999999999999;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1497;True;CWE-78;27.482622146606445;total_tokens: 1532, completion_tokens: 388, prompt_tokens: 1144;0.023079999999999996;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1498;True;CWE-77;21.550270318984985;total_tokens: 829, completion_tokens: 236, prompt_tokens: 593;0.013009999999999999;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1498;None;;24.71345019340515;total_tokens: 1830, completion_tokens: 352, prompt_tokens: 1478;0.02534;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1499;True;CWE-78;8.657133340835571;total_tokens: 711, completion_tokens: 272, prompt_tokens: 439;0.01255;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1499;False;;13.29478120803833;total_tokens: 1605, completion_tokens: 399, prompt_tokens: 1206;0.024030000000000003;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1572;True;CWE-89;10.04505467414856;total_tokens: 1029, completion_tokens: 209, prompt_tokens: 820;0.014469999999999998;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1572;True;CWE-89;25.038740396499634;total_tokens: 2214, completion_tokens: 309, prompt_tokens: 1905;0.028319999999999998;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1573;True;CWE-89;14.379793405532837;total_tokens: 1419, completion_tokens: 295, prompt_tokens: 1124;0.02009;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1573;False;CWE-89;18.776317834854126;total_tokens: 3053, completion_tokens: 454, prompt_tokens: 2599;0.039610000000000006;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1574;True;CWE-89;11.271614789962769;total_tokens: 973, completion_tokens: 218, prompt_tokens: 755;0.01409;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1574;True;CWE-89;14.5995614528656;total_tokens: 2072, completion_tokens: 288, prompt_tokens: 1784;0.026479999999999997;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1575;True;CWE-89;7.182096719741821;total_tokens: 1280, completion_tokens: 284, prompt_tokens: 996;0.018479999999999996;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1575;False;CWE-89;12.141508102416992;total_tokens: 2769, completion_tokens: 437, prompt_tokens: 2332;0.03643;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1576;True;CWE-89;8.51439881324768;total_tokens: 942, completion_tokens: 214, prompt_tokens: 728;0.0137;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1576;True;CWE-89;14.460860013961792;total_tokens: 2078, completion_tokens: 352, prompt_tokens: 1726;0.02782;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1577;True;CWE-89;10.368463039398193;total_tokens: 1296, completion_tokens: 354, prompt_tokens: 942;0.02004;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1577;True;CWE-89;17.99913716316223;total_tokens: 2793, completion_tokens: 499, prompt_tokens: 2294;0.03791;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1578;True;CWE-89;8.922507047653198;total_tokens: 953, completion_tokens: 200, prompt_tokens: 753;0.01353;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1578;True;CWE-89;16.695732355117798;total_tokens: 2067, completion_tokens: 305, prompt_tokens: 1762;0.026770000000000002;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1579;True;CWE-89;22.121901035308838;total_tokens: 1403, completion_tokens: 411, prompt_tokens: 992;0.02225;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1579;True;CWE-89;27.362045526504517;total_tokens: 3019, completion_tokens: 568, prompt_tokens: 2451;0.041550000000000004;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1580;True;CWE-89;9.148836374282837;total_tokens: 959, completion_tokens: 206, prompt_tokens: 753;0.01371;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1580;True;CWE-89;13.857752084732056;total_tokens: 2059, completion_tokens: 291, prompt_tokens: 1768;0.02641;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1581;True;CWE-89;15.65996503829956;total_tokens: 1338, completion_tokens: 346, prompt_tokens: 992;0.0203;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1581;False;CWE-89;22.04458236694336;total_tokens: 2951, completion_tokens: 565, prompt_tokens: 2386;0.04081;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1582;True;CWE-89;12.48963975906372;total_tokens: 965, completion_tokens: 204, prompt_tokens: 761;0.01373;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1582;True;CWE-89;17.43405508995056;total_tokens: 2073, completion_tokens: 291, prompt_tokens: 1782;0.026549999999999997;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1583;True;CWE-89;16.114139318466187;total_tokens: 1378, completion_tokens: 313, prompt_tokens: 1065;0.02004;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1583;True;CWE-89;20.02497386932373;total_tokens: 2952, completion_tokens: 453, prompt_tokens: 2499;0.03858;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1584;True;CWE-89;10.30606198310852;total_tokens: 890, completion_tokens: 194, prompt_tokens: 696;0.01278;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1584;True;CWE-89;15.429736137390137;total_tokens: 1918, completion_tokens: 276, prompt_tokens: 1642;0.0247;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1585;False;;19.81882071495056;total_tokens: 1261, completion_tokens: 324, prompt_tokens: 937;0.019090000000000003;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1585;True;CWE-89;25.073583126068115;total_tokens: 2747, completion_tokens: 493, prompt_tokens: 2254;0.03733;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1586;True;CWE-89;23.265072107315063;total_tokens: 876, completion_tokens: 207, prompt_tokens: 669;0.0129;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1586;True;CWE-89;28.346277713775635;total_tokens: 1901, completion_tokens: 300, prompt_tokens: 1601;0.025009999999999998;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1587;False;;19.37219262123108;total_tokens: 1179, completion_tokens: 296, prompt_tokens: 883;0.01771;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1587;True;CWE-89;27.828381776809692;total_tokens: 2580, completion_tokens: 462, prompt_tokens: 2118;0.03504;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1588;True;CWE-89;5.221672296524048;total_tokens: 890, completion_tokens: 196, prompt_tokens: 694;0.01282;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1588;True;CWE-89;20.124694347381592;total_tokens: 1958, completion_tokens: 318, prompt_tokens: 1640;0.025939999999999998;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1589;True;CWE-89;13.265409231185913;total_tokens: 1186, completion_tokens: 253, prompt_tokens: 933;0.01692;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1589;False;CWE-89;23.383397579193115;total_tokens: 2568, completion_tokens: 393, prompt_tokens: 2175;0.03354;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt;J1590;True;CWE-89;6.481725692749023;total_tokens: 882, completion_tokens: 188, prompt_tokens: 694;0.012580000000000001;2024-01-14
gpt-4-turbo;juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1590;True;CWE-89;23.60272765159607;total_tokens: 1917, completion_tokens: 285, prompt_tokens: 1632;0.02487;2024-01-14
